codigo_sector,nombre_sector,codigo_subsector,nombre_subsector,codigo_rama,nombre_rama,codigo_subrama,nombre_subrama
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",111,agriculturat,1111,"cultivo de semillas oleaginosas, leguminosas y cerealest",11111,cultivo de soyat
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",111,agriculturat,1111,"cultivo de semillas oleaginosas, leguminosas y cerealest",11112,"cultivo de semillas oleaginosas, excepto soyat"
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",111,agriculturat,1111,"cultivo de semillas oleaginosas, leguminosas y cerealest",11113,cultivo de leguminosast
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",111,agriculturat,1111,"cultivo de semillas oleaginosas, leguminosas y cerealest",11114,cultivo de trigot
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",111,agriculturat,1111,"cultivo de semillas oleaginosas, leguminosas y cerealest",11115,cultivo de mazt
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",111,agriculturat,1111,"cultivo de semillas oleaginosas, leguminosas y cerealest",11116,cultivo de arrozt
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",111,agriculturat,1111,"cultivo de semillas oleaginosas, leguminosas y cerealest",11119,cultivo de otros cerealest
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",111,agriculturat,1112,cultivo de hortalizast,11121,cultivo de hortalizast
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",111,agriculturat,1113,cultivo de frutales y nuecest,11131,cultivo de naranjat
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",111,agriculturat,1113,cultivo de frutales y nuecest,11132,cultivo de otros ctricost
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",111,agriculturat,1113,cultivo de frutales y nuecest,11133,cultivo de frutales no ctricos y de nuecest
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",111,agriculturat,1114,"cultivo en invernaderos y otras estructuras agrcolas protegidas, y floriculturat",11141,cultivo de productos alimenticios en invernaderos y otras estructuras agrcolas protegidast
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",111,agriculturat,1114,"cultivo en invernaderos y otras estructuras agrcolas protegidas, y floriculturat",11142,"floricultura, y otros cultivos de productos no alimenticios en invernaderos y otras estructuras agrcolas protegidast"
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",111,agriculturat,1119,otros cultivost,11191,cultivo de tabacot
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",111,agriculturat,1119,otros cultivost,11192,cultivo de algodnt
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",111,agriculturat,1119,otros cultivost,11193,cultivo de caa de azcart
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",111,agriculturat,1119,otros cultivost,11194,cultivo de alfalfa y pastost
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",111,agriculturat,1119,otros cultivost,11199,otros cultivost
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",112,cra y explotacin de animalest,1121,explotacin de bovinost,11211,explotacin de bovinos para la produccin de carnet
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",112,cra y explotacin de animalest,1121,explotacin de bovinost,11212,explotacin de bovinos para la produccin de lechet
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",112,cra y explotacin de animalest,1121,explotacin de bovinost,11213,explotacin de bovinos sin especializacin y para otros propsitost
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",112,cra y explotacin de animalest,1122,explotacin de porcinost,11221,explotacin de porcinost
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",112,cra y explotacin de animalest,1123,explotacin avcolat,11231,explotacin de gallinas para la produccin de huevot
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",112,cra y explotacin de animalest,1123,explotacin avcolat,11232,explotacin de pollos para la produccin de carnet
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",112,cra y explotacin de animalest,1123,explotacin avcolat,11233,explotacin de guajolotes o pavost
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",112,cra y explotacin de animalest,1123,explotacin avcolat,11234,produccin de aves en incubadorat
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",112,cra y explotacin de animalest,1123,explotacin avcolat,11239,explotacin de otras aves para produccin de carne y huevot
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",112,cra y explotacin de animalest,1124,explotacin de ovinos y caprinost,11241,explotacin de ovinost
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",112,cra y explotacin de animalest,1124,explotacin de ovinos y caprinost,11242,explotacin de caprinost
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",112,cra y explotacin de animalest,1125,acuiculturat,11251,acuiculturat
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",112,cra y explotacin de animalest,1129,explotacin de otros animalest,11291,apiculturat
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",112,cra y explotacin de animalest,1129,explotacin de otros animalest,11292,explotacin de quidost
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",112,cra y explotacin de animalest,1129,explotacin de otros animalest,11293,cunicultura y explotacin de animales con pelaje finot
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",112,cra y explotacin de animalest,1129,explotacin de otros animalest,11299,explotacin de otros animalest
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",113,aprovechamiento forestalt,1131,silviculturat,11311,silviculturat
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",113,aprovechamiento forestalt,1132,viveros forestales y recoleccin de productos forestalest,11321,viveros forestales y recoleccin de productos forestalest
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",113,aprovechamiento forestalt,1133,aprovechamiento de rbolest,11331,aprovechamiento de rbolest
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",114,"pesca, caza y capturat",1141,pescat,11411,pescat
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",114,"pesca, caza y capturat",1142,caza y capturat,11421,caza y capturat
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",115,servicios relacionados con las actividades agropecuarias y forestalest,1151,servicios relacionados con la agriculturat,11511,servicios relacionados con la agriculturat
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",115,servicios relacionados con las actividades agropecuarias y forestalest,1152,servicios relacionados con la cra y explotacin de animalest,11521,servicios relacionados con la cra y explotacin de animalest
11,"agricultura, cra y explotacin de animales, aprovechamiento forestal, pesca y cazat",115,servicios relacionados con las actividades agropecuarias y forestalest,1153,servicios relacionados con el aprovechamiento forestalt,11531,servicios relacionados con el aprovechamiento forestalt
21,minerat,211,extraccin de petrleo y gast,2111,extraccin de petrleo y gast,21111,extraccin de petrleo y gas
21,minerat,212,"minera de minerales metlicos y no metlicos, excepto petrleo y gast",2121,minera de carbn mineralt,21211,minera de carbn mineralt
21,minerat,212,"minera de minerales metlicos y no metlicos, excepto petrleo y gast",2122,minera de minerales metlicost,21221,minera de hierrot
21,minerat,212,"minera de minerales metlicos y no metlicos, excepto petrleo y gast",2122,minera de minerales metlicost,21222,minera de oro y platat
21,minerat,212,"minera de minerales metlicos y no metlicos, excepto petrleo y gast",2122,minera de minerales metlicost,21223,"minera de cobre, plomo y zinct"
21,minerat,212,"minera de minerales metlicos y no metlicos, excepto petrleo y gast",2122,minera de minerales metlicost,21229,minera de otros minerales metlicost
21,minerat,212,"minera de minerales metlicos y no metlicos, excepto petrleo y gast",2123,minera de minerales no metlicost,21231,"minera de piedra caliza, mrmol y otras piedras dimensionadast"
21,minerat,212,"minera de minerales metlicos y no metlicos, excepto petrleo y gast",2123,minera de minerales no metlicost,21232,"minera de arena, grava, tezontle, tepetate, arcillas y de otros minerales refractariost"
21,minerat,212,"minera de minerales metlicos y no metlicos, excepto petrleo y gast",2123,minera de minerales no metlicost,21239,minera de otros minerales no metlicost
21,minerat,213,servicios relacionados con la minerat,2131,servicios relacionados con la minerat,21311,servicios relacionados con la minerat
22,"generacin, transmisin, distribucin y comercializacin de energa elctrica, suministro de agua y de gas natural por ductos al consumidor finalt",221,"generacin, transmisin, distribucin y comercializacin de energa elctrica, suministro de agua y de gas natural por ductos al consumidor finalt",2211,"generacin, transmisin, distribucin y comercializacin de energa elctricat",22111,generacin de energa elctricat
22,"generacin, transmisin, distribucin y comercializacin de energa elctrica, suministro de agua y de gas natural por ductos al consumidor finalt",221,"generacin, transmisin, distribucin y comercializacin de energa elctrica, suministro de agua y de gas natural por ductos al consumidor finalt",2211,"generacin, transmisin, distribucin y comercializacin de energa elctricat",22112,"transmisin, distribucin y comercializacin de energa elctricat"
22,"generacin, transmisin, distribucin y comercializacin de energa elctrica, suministro de agua y de gas natural por ductos al consumidor finalt",221,"generacin, transmisin, distribucin y comercializacin de energa elctrica, suministro de agua y de gas natural por ductos al consumidor finalt",2212,suministro de gas natural por ductos al consumidor finalt,22121,suministro de gas natural por ductos al consumidor finalt
22,"generacin, transmisin, distribucin y comercializacin de energa elctrica, suministro de agua y de gas natural por ductos al consumidor finalt",221,"generacin, transmisin, distribucin y comercializacin de energa elctrica, suministro de agua y de gas natural por ductos al consumidor finalt",2213,"captacin, tratamiento y suministro de aguat",22131,"captacin, tratamiento y suministro de agua"
23,construccint,236,edificacint,2361,edificacin residencialt,23611,edificacin residencialt
23,construccint,236,edificacint,2362,edificacin no residencialt,23621,edificacin de naves y plantas industrialest
23,construccint,236,edificacint,2362,edificacin no residencialt,23622,"edificacin de inmuebles comerciales y de servicios, y otras edificaciones no residenciales"
23,construccint,237,construccin de obras de ingeniera civilt,2371,"construccin de obras para el suministro de agua, petrleo, gas, energa elctrica y telecomunicacionest",23711,"construccin de obras para el tratamiento, distribucin y suministro de agua, drenaje y riegot"
23,construccint,237,construccin de obras de ingeniera civilt,2371,"construccin de obras para el suministro de agua, petrleo, gas, energa elctrica y telecomunicacionest",23712,construccin de obras para petrleo y gast
23,construccint,237,construccin de obras de ingeniera civilt,2371,"construccin de obras para el suministro de agua, petrleo, gas, energa elctrica y telecomunicacionest",23713,construccin de obras de generacin y conduccin de energa elctrica y de obras para telecomunicacionest
23,construccint,237,construccin de obras de ingeniera civilt,2372,divisin de terrenos y construccin de obras de urbanizacint,23721,divisin de terrenos y construccin de obras de urbanizacint
23,construccint,237,construccin de obras de ingeniera civilt,2373,construccin de vas de comunicacint,23731,construccin de vas de comunicacint
23,construccint,237,construccin de obras de ingeniera civilt,2379,otras construcciones de ingeniera civilt,23799,otras construcciones de ingeniera civilt
23,construccint,238,trabajos especializados para la construccint,2381,"cimentaciones, montaje de estructuras prefabricadas y trabajos en exteriorest",23811,trabajos de cimentaciones
23,construccint,238,trabajos especializados para la construccint,2381,"cimentaciones, montaje de estructuras prefabricadas y trabajos en exteriorest",23812,montaje de estructuras prefabricadas
23,construccint,238,trabajos especializados para la construccint,2381,"cimentaciones, montaje de estructuras prefabricadas y trabajos en exteriorest",23813,trabajos de albailera
23,construccint,238,trabajos especializados para la construccint,2381,"cimentaciones, montaje de estructuras prefabricadas y trabajos en exteriorest",23819,otros trabajos en exteriores
23,construccint,238,trabajos especializados para la construccint,2382,instalaciones y equipamiento en construccionest,23821,instalaciones elctricas en construccionest
23,construccint,238,trabajos especializados para la construccint,2382,instalaciones y equipamiento en construccionest,23822,"instalaciones hidrosanitarias, de gas, sistemas centrales de aire acondicionado y calefaccint"
23,construccint,238,trabajos especializados para la construccint,2382,instalaciones y equipamiento en construccionest,23829,otras instalaciones y equipamiento en construccionest
23,construccint,238,trabajos especializados para la construccint,2383,trabajos de acabados en edificacionest,23831,"colocacin de muros falsos, aislamiento y enyesadot"
23,construccint,238,trabajos especializados para la construccint,2383,trabajos de acabados en edificacionest,23832,trabajos de pintura y otros cubrimientos de paredest
23,construccint,238,trabajos especializados para la construccint,2383,trabajos de acabados en edificacionest,23833,colocacin de pisos flexibles y de maderat
23,construccint,238,trabajos especializados para la construccint,2383,trabajos de acabados en edificacionest,23834,colocacin de pisos cermicos y azulejost
23,construccint,238,trabajos especializados para la construccint,2383,trabajos de acabados en edificacionest,23835,realizacin de trabajos de carpintera en el lugar de la construccint
23,construccint,238,trabajos especializados para la construccint,2383,trabajos de acabados en edificacionest,23839,otros trabajos de acabados en edificacionest
23,construccint,238,trabajos especializados para la construccint,2389,otros trabajos especializados para la construccint,23891,preparacin de terrenos para la construccint
23,construccint,238,trabajos especializados para la construccint,2389,otros trabajos especializados para la construccint,23899,otros trabajos especializados para la construccint
31,industrias manufactureras,311,industria alimentariat,3111,elaboracin de alimentos balanceados para animalest,31111,elaboracin de alimentos balanceados para animalest
31,industrias manufactureras,311,industria alimentariat,3112,molienda de granos y de semillas y obtencin de aceites y grasast,31121,"beneficio del arroz, elaboracin de productos de molinera, y de maltat"
31,industrias manufactureras,311,industria alimentariat,3112,molienda de granos y de semillas y obtencin de aceites y grasast,31122,"elaboracin de almidones, aceites y grasas vegetales comestiblest"
31,industrias manufactureras,311,industria alimentariat,3112,molienda de granos y de semillas y obtencin de aceites y grasast,31123,elaboracin de cereales para el desayunot
31,industrias manufactureras,311,industria alimentariat,3113,"elaboracin de azcares, chocolates, dulces y similarest",31131,elaboracin de azcarest
31,industrias manufactureras,311,industria alimentariat,3113,"elaboracin de azcares, chocolates, dulces y similarest",31134,"elaboracin de dulces, chicles y productos de confitera que no sean de chocolatet"
31,industrias manufactureras,311,industria alimentariat,3113,"elaboracin de azcares, chocolates, dulces y similarest",31135,elaboracin de chocolate y productos de chocolatet
31,industrias manufactureras,311,industria alimentariat,3114,"conservacin de frutas, verduras, guisos y otros alimentos preparadost",31141,"congelacin de frutas, verduras, guisos y otros alimentos preparadost"
31,industrias manufactureras,311,industria alimentariat,3114,"conservacin de frutas, verduras, guisos y otros alimentos preparadost",31142,"conservacin de frutas, verduras, guisos y otros alimentos preparados por procesos distintos a la congelacint"
31,industrias manufactureras,311,industria alimentariat,3115,elaboracin de productos lcteost,31151,elaboracin de leche y derivados lcteost
31,industrias manufactureras,311,industria alimentariat,3115,elaboracin de productos lcteost,31152,elaboracin de helados y paletast
31,industrias manufactureras,311,industria alimentariat,3116,"matanza, empacado y procesamiento de carne de ganado, aves y otros animales comestiblest",31161,"matanza, empacado y procesamiento de carne de ganado, aves y otros animales comestiblest"
31,industrias manufactureras,311,industria alimentariat,3117,preparacin y envasado de pescados y mariscost,31171,preparacin y envasado de pescados y mariscost
31,industrias manufactureras,311,industria alimentariat,3118,elaboracin de productos de panadera y tortillast,31181,elaboracin de pan y otros productos de panaderat
31,industrias manufactureras,311,industria alimentariat,3118,elaboracin de productos de panadera y tortillast,31182,elaboracin de galletas y pastas para sopat
31,industrias manufactureras,311,industria alimentariat,3118,elaboracin de productos de panadera y tortillast,31183,elaboracin de tortillas de maz y molienda de nixtamalt
31,industrias manufactureras,311,industria alimentariat,3119,otras industrias alimentariast,31191,elaboracin de botanast
31,industrias manufactureras,311,industria alimentariat,3119,otras industrias alimentariast,31192,industrias del caf y del tt
31,industrias manufactureras,311,industria alimentariat,3119,otras industrias alimentariast,31193,"elaboracin de concentrados, polvos, jarabes y esencias de sabor para bebidast"
31,industrias manufactureras,311,industria alimentariat,3119,otras industrias alimentariast,31194,elaboracin de condimentos y aderezost
31,industrias manufactureras,311,industria alimentariat,3119,otras industrias alimentariast,31199,elaboracin de otros alimentost
31,industrias manufactureras,312,industria de las bebidas y del tabacot,3121,industria de las bebidast,31211,"elaboracin de refrescos, hielo y otras bebidas no alcohlicas, y purificacin y embotellado de aguat"
31,industrias manufactureras,312,industria de las bebidas y del tabacot,3121,industria de las bebidast,31212,elaboracin de cervezat
31,industrias manufactureras,312,industria de las bebidas y del tabacot,3121,industria de las bebidast,31213,"elaboracin de bebidas alcohlicas a base de uva y bebidas fermentadas, excepto cervezat"
31,industrias manufactureras,312,industria de las bebidas y del tabacot,3121,industria de las bebidast,31214,"elaboracin de bebidas destiladas, excepto de uvat"
31,industrias manufactureras,312,industria de las bebidas y del tabacot,3122,industria del tabacot,31221,beneficio del tabaco
31,industrias manufactureras,312,industria de las bebidas y del tabacot,3122,industria del tabacot,31222,elaboracin de productos de tabaco
31,industrias manufactureras,313,fabricacin de insumos textiles y acabado de textilest,3131,"preparacin e hilado de fibras textiles, y fabricacin de hilost",31311,"preparacin e hilado de fibras textiles, y fabricacin de hilost"
31,industrias manufactureras,313,fabricacin de insumos textiles y acabado de textilest,3132,fabricacin de telast,31321,fabricacin de telas anchas de tejido de tramat
31,industrias manufactureras,313,fabricacin de insumos textiles y acabado de textilest,3132,fabricacin de telast,31322,fabricacin de telas angostas de tejido de trama y pasamanerat
31,industrias manufactureras,313,fabricacin de insumos textiles y acabado de textilest,3132,fabricacin de telast,31323,fabricacin de telas no tejidas (comprimidas)t
31,industrias manufactureras,313,fabricacin de insumos textiles y acabado de textilest,3132,fabricacin de telast,31324,fabricacin de telas de tejido de puntot
31,industrias manufactureras,313,fabricacin de insumos textiles y acabado de textilest,3133,acabado de productos textiles y fabricacin de telas recubiertast,31331,acabado de productos textilest
31,industrias manufactureras,313,fabricacin de insumos textiles y acabado de textilest,3133,acabado de productos textiles y fabricacin de telas recubiertast,31332,fabricacin de telas recubiertast
31,industrias manufactureras,314,"fabricacin de productos textiles, excepto prendas de vestirt",3141,"confeccin de alfombras, blancos y similarest",31411,fabricacin de alfombras y tapetest
31,industrias manufactureras,314,"fabricacin de productos textiles, excepto prendas de vestirt",3141,"confeccin de alfombras, blancos y similarest",31412,"confeccin de cortinas, blancos y similarest"
31,industrias manufactureras,314,"fabricacin de productos textiles, excepto prendas de vestirt",3149,"fabricacin de otros productos textiles, excepto prendas de vestirt",31491,confeccin de costales y productos de textiles recubiertos y de materiales sucedneost
31,industrias manufactureras,314,"fabricacin de productos textiles, excepto prendas de vestirt",3149,"fabricacin de otros productos textiles, excepto prendas de vestirt",31499,fabricacin de otros productos textiles no clasificados en otra partet
31,industrias manufactureras,315,fabricacin de prendas de vestirt,3151,fabricacin de prendas de vestir de tejido de puntot,31512,fabricacin de prendas de vestir de tejido de puntot
31,industrias manufactureras,315,fabricacin de prendas de vestirt,3152,confeccin de prendas de vestirt,31521,"confeccin de prendas de vestir de cuero, piel y materiales sucedneos"
31,industrias manufactureras,315,fabricacin de prendas de vestirt,3152,confeccin de prendas de vestirt,31522,confeccin de prendas de vestir de materiales textiles
31,industrias manufactureras,315,fabricacin de prendas de vestirt,3159,confeccin de accesorios de vestir y otras prendas de vestir no clasificados en otra partet,31599,confeccin de accesorios de vestir y otras prendas de vestir no clasificados en otra partet
31,industrias manufactureras,316,"curtido y acabado de cuero y piel, y fabricacin de productos de cuero, piel y materiales sucedneost",3161,curtido y acabado de cuero y pielt,31611,curtido y acabado de cuero y pielt
31,industrias manufactureras,316,"curtido y acabado de cuero y piel, y fabricacin de productos de cuero, piel y materiales sucedneost",3162,fabricacin de calzadot,31621,fabricacin de calzadot
31,industrias manufactureras,316,"curtido y acabado de cuero y piel, y fabricacin de productos de cuero, piel y materiales sucedneost",3169,"fabricacin de otros productos de cuero, piel y materiales sucedneost",31699,"fabricacin de otros productos de cuero, piel y materiales sucedneost"
32,industrias manufacturerast,321,industria de la maderat,3211,aserrado y conservacin de la maderat,32111,aserrado y conservacin de la maderat
32,industrias manufacturerast,321,industria de la maderat,3212,fabricacin de laminados y aglutinados de maderat,32121,fabricacin de laminados y aglutinados de maderat
32,industrias manufacturerast,321,industria de la maderat,3219,fabricacin de otros productos de maderat,32191,fabricacin de productos de madera para la construccint
32,industrias manufacturerast,321,industria de la maderat,3219,fabricacin de otros productos de maderat,32192,fabricacin de productos para embalaje y envases de maderat
32,industrias manufacturerast,321,industria de la maderat,3219,fabricacin de otros productos de maderat,32199,"fabricacin de otros productos de madera y de materiales trenzables, excepto palmat"
32,industrias manufacturerast,322,industria del papelt,3221,"fabricacin de pulpa, papel y cartnt",32211,fabricacin de pulpat
32,industrias manufacturerast,322,industria del papelt,3221,"fabricacin de pulpa, papel y cartnt",32212,fabricacin de papelt
32,industrias manufacturerast,322,industria del papelt,3221,"fabricacin de pulpa, papel y cartnt",32213,fabricacin de cartnt
32,industrias manufacturerast,322,industria del papelt,3222,fabricacin de productos de cartn y papelt,32221,fabricacin de envases de cartnt
32,industrias manufacturerast,322,industria del papelt,3222,fabricacin de productos de cartn y papelt,32222,fabricacin de bolsas de papel y productos celulsicos recubiertos y tratadost
32,industrias manufacturerast,322,industria del papelt,3222,fabricacin de productos de cartn y papelt,32223,fabricacin de productos de papelerat
32,industrias manufacturerast,322,industria del papelt,3222,fabricacin de productos de cartn y papelt,32229,fabricacin de otros productos de cartn y papelt
32,industrias manufacturerast,323,impresin e industrias conexast,3231,impresin e industrias conexast,32311,impresint
32,industrias manufacturerast,323,impresin e industrias conexast,3231,impresin e industrias conexast,32312,industrias conexas a la impresint
32,industrias manufacturerast,324,fabricacin de productos derivados del petrleo y del carbnt,3241,fabricacin de productos derivados del petrleo y del carbnt,32411,refinacin de petrleot
32,industrias manufacturerast,324,fabricacin de productos derivados del petrleo y del carbnt,3241,fabricacin de productos derivados del petrleo y del carbnt,32412,fabricacin de productos de asfaltot
32,industrias manufacturerast,324,fabricacin de productos derivados del petrleo y del carbnt,3241,fabricacin de productos derivados del petrleo y del carbnt,32419,fabricacin de otros productos derivados del petrleo refinado y del carbn mineralt
32,industrias manufacturerast,325,industria qumicat,3251,fabricacin de productos qumicos bsicost,32511,fabricacin de petroqumicos bsicos del gas natural y del petrleo refinadot
32,industrias manufacturerast,325,industria qumicat,3251,fabricacin de productos qumicos bsicost,32512,fabricacin de gases industrialest
32,industrias manufacturerast,325,industria qumicat,3251,fabricacin de productos qumicos bsicost,32513,fabricacin de pigmentos y colorantes sintticost
32,industrias manufacturerast,325,industria qumicat,3251,fabricacin de productos qumicos bsicost,32518,fabricacin de otros productos qumicos bsicos inorgnicost
32,industrias manufacturerast,325,industria qumicat,3251,fabricacin de productos qumicos bsicost,32519,fabricacin de otros productos qumicos bsicos orgnicost
32,industrias manufacturerast,325,industria qumicat,3252,"fabricacin de resinas y hules sintticos, y fibras qumicast",32521,fabricacin de resinas y hules sintticost
32,industrias manufacturerast,325,industria qumicat,3252,"fabricacin de resinas y hules sintticos, y fibras qumicast",32522,fabricacin de fibras qumicast
32,industrias manufacturerast,325,industria qumicat,3253,"fabricacin de fertilizantes, plaguicidas y otros agroqumicost",32531,fabricacin de fertilizantes y compostat
32,industrias manufacturerast,325,industria qumicat,3253,"fabricacin de fertilizantes, plaguicidas y otros agroqumicost",32532,"fabricacin de plaguicidas y otros agroqumicos, excepto fertilizantes y compostat"
32,industrias manufacturerast,325,industria qumicat,3254,fabricacin de productos farmacuticost,32541,fabricacin de productos farmacuticost
32,industrias manufacturerast,325,industria qumicat,3255,"fabricacin de pinturas, recubrimientos y adhesivost",32551,fabricacin de pinturas y recubrimientost
32,industrias manufacturerast,325,industria qumicat,3255,"fabricacin de pinturas, recubrimientos y adhesivost",32552,fabricacin de adhesivost
32,industrias manufacturerast,325,industria qumicat,3256,"fabricacin de jabones, limpiadores y preparaciones de tocadort",32561,"fabricacin de jabones, limpiadores y dentfricost"
32,industrias manufacturerast,325,industria qumicat,3256,"fabricacin de jabones, limpiadores y preparaciones de tocadort",32562,"fabricacin de cosmticos, perfumes y otras preparaciones de tocadort"
32,industrias manufacturerast,325,industria qumicat,3259,fabricacin de otros productos qumicost,32591,fabricacin de tintas para impresint
32,industrias manufacturerast,325,industria qumicat,3259,fabricacin de otros productos qumicost,32592,fabricacin de explosivost
32,industrias manufacturerast,325,industria qumicat,3259,fabricacin de otros productos qumicost,32599,fabricacin de otros productos qumicost
32,industrias manufacturerast,326,industria del plstico y del hulet,3261,fabricacin de productos de plsticot,32611,fabricacin de bolsas y pelculas de plsticot
32,industrias manufacturerast,326,industria del plstico y del hulet,3261,fabricacin de productos de plsticot,32612,"fabricacin de tubera y conexiones, y tubos para embalajet"
32,industrias manufacturerast,326,industria del plstico y del hulet,3261,fabricacin de productos de plsticot,32613,fabricacin de laminados de plsticot
32,industrias manufacturerast,326,industria del plstico y del hulet,3261,fabricacin de productos de plsticot,32614,fabricacin de espumas y productos de poliestirenot
32,industrias manufacturerast,326,industria del plstico y del hulet,3261,fabricacin de productos de plsticot,32615,fabricacin de espumas y productos de uretanot
32,industrias manufacturerast,326,industria del plstico y del hulet,3261,fabricacin de productos de plsticot,32616,fabricacin de botellas de plsticot
32,industrias manufacturerast,326,industria del plstico y del hulet,3261,fabricacin de productos de plsticot,32619,fabricacin de otros productos de plsticot
32,industrias manufacturerast,326,industria del plstico y del hulet,3262,fabricacin de productos de hulet,32621,fabricacin y revitalizacin de llantast
32,industrias manufacturerast,326,industria del plstico y del hulet,3262,fabricacin de productos de hulet,32622,fabricacin de bandas y mangueras de hule y de plsticot
32,industrias manufacturerast,326,industria del plstico y del hulet,3262,fabricacin de productos de hulet,32629,fabricacin de otros productos de hulet
32,industrias manufacturerast,327,fabricacin de productos a base de minerales no metlicost,3271,fabricacin de productos a base de arcillas y minerales refractariost,32711,"fabricacin de artculos de alfarera, porcelana, loza y muebles de baot"
32,industrias manufacturerast,327,fabricacin de productos a base de minerales no metlicost,3271,fabricacin de productos a base de arcillas y minerales refractariost,32712,fabricacin de productos a base de arcilla para la construccint
32,industrias manufacturerast,327,fabricacin de productos a base de minerales no metlicost,3272,fabricacin de vidrio y productos de vidriot,32721,fabricacin de vidrio y productos de vidriot
32,industrias manufacturerast,327,fabricacin de productos a base de minerales no metlicost,3273,"fabricacin de cemento, concreto y sus productost",32731,fabricacin de cemento y productos a base de cemento en plantas integradast
32,industrias manufacturerast,327,fabricacin de productos a base de minerales no metlicost,3273,"fabricacin de cemento, concreto y sus productost",32732,fabricacin de concretot
32,industrias manufacturerast,327,fabricacin de productos a base de minerales no metlicost,3273,"fabricacin de cemento, concreto y sus productost",32733,fabricacin de tubos y bloques de cemento y concretot
32,industrias manufacturerast,327,fabricacin de productos a base de minerales no metlicost,3273,"fabricacin de cemento, concreto y sus productost",32739,fabricacin de otros productos de cemento y concretot
32,industrias manufacturerast,327,fabricacin de productos a base de minerales no metlicost,3274,"fabricacin de cal, yeso y productos de yesot",32741,fabricacin de calt
32,industrias manufacturerast,327,fabricacin de productos a base de minerales no metlicost,3274,"fabricacin de cal, yeso y productos de yesot",32742,fabricacin de yeso y productos de yesot
32,industrias manufacturerast,327,fabricacin de productos a base de minerales no metlicost,3279,fabricacin de otros productos a base de minerales no metlicost,32791,fabricacin de productos abrasivost
32,industrias manufacturerast,327,fabricacin de productos a base de minerales no metlicost,3279,fabricacin de otros productos a base de minerales no metlicost,32799,fabricacin de otros productos a base de minerales no metlicost
33,industrias manufacturerast,331,industrias metlicas bsicast,3311,industria bsica del hierro y del acerot,33111,industria bsica del hierro y del acerot
33,industrias manufacturerast,331,industrias metlicas bsicast,3312,fabricacin de productos de hierro y acerot,33121,fabricacin de tubos y postes de hierro y acerot
33,industrias manufacturerast,331,industrias metlicas bsicast,3312,fabricacin de productos de hierro y acerot,33122,fabricacin de otros productos de hierro y acerot
